Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
38897_44643_SO1_NC1_A1_1_val_1	0.0019188017018693115	0.0037621449098448863	0.007890802504316495	0.01760338864692464	0.03697466200793112	0.07131905651442341	0.13356153419191447	0.2388584725282034	0.40497495694284436	0.6499240079067565	0.9929259817931589	1.4484150105054394	2.0026468683700958	2.638783531463982	3.2620814708110917	3.8126697613991642	4.346441587633776	4.876634525300855	5.423525349688135	5.87096187912347	6.023862347321865	5.874422190057739	5.5391708814727085	5.12895694909667	4.713471701932912	4.336287030312647	3.975994281539737	3.606182982751374	3.2256889171846264	2.860070954699787	2.5297136684330064	2.233614538393982	1.9721508570521837	1.7324946804456751	1.5113581741976578	1.3115872015064103	1.1294411770317712	0.9676258267690733	0.8302266891734201	0.7028527514807921	0.5873365771143227	0.4941992360797674	0.414558185667349	0.34539508612131803	0.2912805662146667	0.24561739762411386	0.20462187587013078	0.16785202977419694	0.13766863221670214	0.11427649910964369	0.09371944941602132	0.07476858766385139	0.05932115598531923	0.047247796962321315	0.037039340716982894	0.029342574339821723	0.02390956277947266	0.020546269908780383	0.01768962692566034	0.014951561575801884	0.012817164177093325	0.011124737956905223	0.01040249237249374	0.009572448939662633	0.008343553467678918	0.007750665301370984	0.007211676059272862	0.006263054993180169	0.00582108381465971	0.005616267902662423	0.0047970042546732795	0.004139437379313572	0.003697466200793112	0.0033309535161663894	0.0032986141616405023	0.0029536610466977045	0.002651827071122757	0.002317653741021921	0.002048159119972861	0.001854122992817537	0.0017571049292398754	0.0018110038534496873	0.0015199496627167019	0.0012612348265096038	0.001239675256825679	0.001142657193248017	0.0010240795599864305	0.0008300434328311067	0.0007545849389373698	0.0007761445086212946	0.0007222455844114825	0.0005713285966240085	0.0004419711785204594	0.0003988520391526097	0.0003341733301008352	0.0003018339755749479	0.00026949462104906065	0.00019403612715532365	0.00012935741810354913	7.545849389373698e-05	4.3119139367849704e-05
38897_44643_SO1_NC1_A1_2_val_2	0.00725824739337666	0.011317411759325746	0.019876269957295915	0.03400467926203343	0.06531373774357871	0.12118755835704324	0.21408683171417778	0.3669820228315933	0.5914317857952742	0.9044384602362371	1.308435447014689	1.7959757003946513	2.356287226050983	2.9481805189059513	3.5186661774691834	4.028495124073026	4.4975226510811535	4.9622287938030505	5.404363045787164	5.727774606664875	5.823851985455815	5.703000068596731	5.412701639252098	5.007928481509614	4.576723555802811	4.174100601406631	3.8115343620325697	3.4622574282183463	3.09059740200894	2.7190527525644583	2.3898828422373777	2.110859869464826	1.8564226364178156	1.6229734857900926	1.4125262665694145	1.2202875986130453	1.0522990288842584	0.9024246112484794	0.7756884793782912	0.6600599833312041	0.556556536397908	0.4700554290956287	0.39686460494681025	0.3341940439996635	0.282641607672429	0.23780200130438678	0.19782919665675894	0.1644223788129661	0.1360396946417562	0.11734865872413017	0.10330415979388256	0.08851495629003706	0.07010711788631445	0.045468934176716505	0.028193885828607608	0.021155903168266942	0.01677158610116948	0.013520059089685716	0.010268532078201952	0.007898063998862176	0.006104479744140486	0.004709469768245839	0.0036815676807445195	0.0029788182943915774	0.002622199202809487	0.0022760689080386347	0.0017201626770430235	0.0012481668205373158	0.0011537676492361744	0.0009964356970676052	0.0007447045735978943	0.0006293278086742769	0.000618839011863039	0.000608350215051801	0.0005244398405618975	0.0003356414979596143	0.00020977593622475898	0.00019928713941352104	0.00012586556173485537	0.00011537676492361744	0.00011537676492361744	7.342157767866563e-05	5.2443984056189744e-05	2.0977593622475895e-05	1.0488796811237947e-05	1.0488796811237947e-05	1.0488796811237947e-05	0.0	0.0	0.0	0.0	1.0488796811237947e-05	3.146639043371384e-05	4.195518724495179e-05	3.146639043371384e-05	1.0488796811237947e-05	1.0488796811237947e-05	1.0488796811237947e-05	0.0	0.0	0.0
38897_44643_SO2_NC1_B1_1_val_1	0.003439898522993572	0.0034203536450220172	0.004338962909685073	0.008814739965171028	0.01979896138518459	0.04118105788606509	0.0840625201556554	0.15688673547766704	0.27523097159542886	0.46540263425865297	0.7391481951282437	1.115015743399206	1.609110258520101	2.197176546928229	2.7986115318689007	3.3675629296208487	3.9152299552617746	4.47485844622129	5.093903366214333	5.686054534118516	5.984328916842408	5.932671804363589	5.696002877006038	5.361296841743169	4.963245856974492	4.588238283334278	4.234651895950887	3.8647064457053064	3.47584155358326	3.096143209229873	2.7509024847403367	2.4394157645076744	2.166100190953458	1.9155348553581304	1.692703701604439	1.4685825859046249	1.2592178530733344	1.0910537230060804	0.9454248372400286	0.8136728148337806	0.6956022070076205	0.5836686908645285	0.49143641171676344	0.4154654710413316	0.3519055278778367	0.29934935101232696	0.252285284856824	0.20807477088516796	0.16941500225743342	0.13657960726522206	0.10937313712881833	0.08632972600035571	0.0675666431476635	0.053220702716542584	0.042080122272756586	0.03295266426004069	0.025036988681561168	0.0198380511411277	0.016964954079309206	0.014463209698950246	0.012078734586420609	0.01159011263713175	0.010593323860582475	0.009264272158516778	0.008971098988943462	0.008208848748052841	0.006508444364527611	0.005589835099864554	0.0052966619302912375	0.004651680957229944	0.004123969251997975	0.003400808767050463	0.0032639946212495823	0.0033226292551642453	0.0029708214516762665	0.0028730970618184946	0.0028730970618184946	0.0026190136481882877	0.002345385356586526	0.002325840478614972	0.0023062956006434173	0.0019153980412123296	0.0015049556038096877	0.0014267760919234702	0.0013876863359803613	0.0010945131664070456	0.0008404297527768387	0.000918609264663056	0.0009576990206061648	0.0008404297527768387	0.0007817951188621754	0.0006254360950897403	0.0004299873153741965	0.0004299873153741965	0.0004299873153741965	0.0002736282916017614	0.0001368141458008807	9.772438985777192e-05	9.772438985777192e-05	3.908975594310877e-05	0.0
38897_44643_SO2_NC1_B1_2_val_2	0.006571466232463121	0.007801214299356803	0.014161317582822571	0.025094546490049226	0.04696100430450253	0.09113586064494905	0.16630421123382547	0.2974645284934549	0.508500825660538	0.7961273696188435	1.1633608860949696	1.6233443075538427	2.147601280321456	2.7407625744622064	3.325642283964969	3.8315875394239938	4.314263655679764	4.768328914566712	5.234845372630958	5.643044871585479	5.841918191778443	5.783485943787447	5.5141326875106405	5.1136575436012945	4.659726788409163	4.260808044396979	3.9077166306901305	3.5533186096622074	3.184893774746278	2.816680302779346	2.4787493769596707	2.188663336867578	1.9383327460005328	1.7065444502046185	1.4940286123945539	1.303705884229211	1.1358644879117685	0.980147638941356	0.841109248128189	0.7249172706202811	0.6220411588992064	0.5264474615117677	0.44726321489194165	0.3873129966308746	0.330014422639047	0.28195817396246736	0.23791782131683728	0.19706712771971274	0.16634264086091588	0.13986462779561126	0.12028473279303839	0.10418271904214924	0.08321935746432096	0.052264292842981536	0.029437094351267543	0.02153980598418467	0.017024324801059428	0.013277436159742738	0.010030132670601604	0.007878073553537658	0.005591510741657216	0.003727673827771477	0.002901436845327284	0.0022673479983352286	0.001748548032614456	0.0015948295242527455	0.0011528888127128282	0.0005956592199016278	0.0005187999657207727	0.0005956592199016278	0.0005187999657207727	0.0004227258979947036	0.000384296270904276	0.0002690073896329932	0.0001345036948164966	5.7644440635641404e-05	3.84296270904276e-05	7.68592541808552e-05	7.68592541808552e-05	7.68592541808552e-05	7.68592541808552e-05	3.84296270904276e-05	1.92148135452138e-05	0.0	0.0	1.92148135452138e-05	3.84296270904276e-05	3.84296270904276e-05	3.84296270904276e-05	3.84296270904276e-05	1.92148135452138e-05	0.0	1.92148135452138e-05	3.84296270904276e-05	1.92148135452138e-05	0.0	0.0	0.0	1.92148135452138e-05	5.7644440635641404e-05	9.6074067726069e-05
38897_44643_SO3_NC1_C2_1_val_1	0.0047248607015991755	0.004551999944223596	0.005773549296344358	0.01235954415235394	0.02815325535123606	0.05588012083427902	0.10551996832729962	0.19388062547245005	0.33548239588927903	0.5498873552874561	0.860276131231047	1.27873745268585	1.828676666200519	2.483012253119546	3.099704529107418	3.6411908515864213	4.158949154103002	4.688070170404406	5.297830730021517	5.856090307991197	6.101713920171404	5.9992996834516195	5.684284001235609	5.282428836539353	4.8820545123312815	4.5182978585606035	4.14970110358341	3.7599058577267233	3.3568579538045764	2.9561724802332283	2.601231725088705	2.295884721235235	2.023410071409355	1.7734418921937753	1.5502210341694436	1.347363173363955	1.163220370556996	0.9952919067918663	0.8463666022875587	0.7213767506545229	0.6075306558469661	0.5060325811412717	0.41891652144922537	0.34714473498688475	0.28849884203459647	0.2390260932737056	0.1975740836550416	0.16309412458385933	0.13535573505032467	0.1109996543361055	0.08927105713399515	0.0712301560892305	0.05665223221722328	0.043434146303237296	0.033465842627912204	0.026395837651251003	0.020599240253923234	0.016629204859530757	0.014387777038894073	0.012647645414646573	0.010452313795976713	0.009046379635988665	0.008280030278290263	0.007409964466166511	0.006591756881255435	0.006130794861587223	0.005617974614706337	0.0049956758881542504	0.004379139186848016	0.00395274931865492	0.003537883500953529	0.0031230176832521377	0.0028464404714512105	0.002587149335387841	0.0024488607294873774	0.002391240477028851	0.0023336202245703244	0.002074329088506955	0.0018957063058855227	0.0017862278262143223	0.0015384607406426583	0.001279169604579289	0.001112070872449562	0.0010486885947451827	0.0009219240393364245	0.0007721113829442555	0.0007317772062232869	0.0007260151809774343	0.0006799189790106131	0.0005358683478642967	0.000414865817701391	0.0004206278429472436	0.00038605569147212777	0.0003226734137677485	0.00031114936327604324	0.0002592911360633694	0.00016709873212972693	0.000132526580654611	8.066835344193713e-05	4.609620196682122e-05	6.914430295023184e-05
38897_44643_SO3_NC1_C2_2_val_2	0.009629658986294429	0.010418882216892852	0.015330235414501745	0.02708341589895308	0.05067494484238077	0.09400273241573737	0.1743331659877265	0.30799578520727666	0.5105081950328447	0.802361810135148	1.1814331090160293	1.6362528044394544	2.1759963261942508	2.7806662338619463	3.3580256110319553	3.867313065096608	4.354013972317229	4.831789275807628	5.34220662500098	5.810465826804451	6.037256787234615	5.970763310590456	5.675979917164493	5.222568332253214	4.726595471539304	4.302078541451878	3.932534699987861	3.5681236484552175	3.1786448230873803	2.7820516329142198	2.4318920224520952	2.1284725964092956	1.8612211702147834	1.6356395950228746	1.4272960178748275	1.2268957738174797	1.0494454599621377	0.8975398605993304	0.7662562668015122	0.6491275903697505	0.5475505860862556	0.46356928533962777	0.390216947813721	0.3256880124486054	0.272827089593416	0.22726222322253584	0.18856757346333977	0.15545426496801604	0.12783712976203954	0.10887873863277238	0.09663726176104433	0.08703599209959158	0.06946867788756624	0.04074435901276464	0.0219733374274525	0.01585259899158847	0.01140115285641463	0.008414595883070957	0.006347853034597389	0.004820507358115548	0.0038212031236887684	0.0031228257325836887	0.0025323277758769547	0.001953185549106889	0.0014081105121468269	0.0011753180484451338	0.0009482034497117747	0.0006870216611684115	0.00052804144205506	0.00044855133249838434	0.00036906122294170867	0.0003236383031950368	0.000266859653511697	0.00020440313886002328	0.00013059089427168154	0.00013059089427168154	0.00013626875924001552	8.516797452500969e-05	4.5422919746671836e-05	1.703359490500194e-05	1.703359490500194e-05	2.83893248416699e-05	2.2711459873335918e-05	1.1355729936667959e-05	2.2711459873335918e-05	2.83893248416699e-05	1.703359490500194e-05	1.703359490500194e-05	1.1355729936667959e-05	0.0	5.6778649683339794e-06	5.6778649683339794e-06	0.0	0.0	0.0	5.6778649683339794e-06	1.1355729936667959e-05	5.6778649683339794e-06	0.0	5.6778649683339794e-06	1.703359490500194e-05
38897_44700_PO1_NC5_D1_1_val_1	0.0027514042456792207	0.003543338033498075	0.006045848803005655	0.015282059436938698	0.036781930442238	0.07480380292940382	0.14546692348249762	0.25291197447782937	0.4093845149430439	0.6392896815507529	0.9484018029481387	1.3452692387077143	1.843282457847514	2.4188237321468145	2.9922335732228995	3.5289791425909365	4.04797181910404	4.593564420215997	5.210743310410847	5.751683866186359	5.9381322318545005	5.7648661697515955	5.409283373685	4.98718719011348	4.567245066444828	4.178066176430992	3.832484372770565	3.5134481896778267	3.1836733844222644	2.8448071792825416	2.5432478435529826	2.2814481093078602	2.049655877617177	1.8395762077205218	1.640017943862031	1.4610228064712485	1.3087859804368822	1.1708854186300026	1.0435786682361738	0.9281826020111408	0.8178549120281483	0.712278824772069	0.6218354608672254	0.545185320878221	0.4726532365858748	0.4040627198889012	0.34088450496467815	0.2833584346175166	0.22944358234280895	0.17931643624184065	0.1355790644745879	0.10175670373082722	0.07750995381577909	0.05936335673490135	0.04462886294554025	0.03337887782258213	0.02497985433577187	0.019268880391615333	0.01595180915463693	0.014304586875973711	0.012630212581728133	0.010915110264109013	0.00956203482092137	0.008634340955190712	0.007869559182954218	0.007127404090369691	0.00609110216230959	0.0051950856480916865	0.0048918881407553245	0.004579639961558176	0.004176885063753159	0.003629319416175551	0.0032944445573264347	0.002923367011034172	0.0025070361054379737	0.002389377371247744	0.0021540599028672847	0.001900641090765251	0.0016879503020367586	0.0015069368648210205	0.0013892781306307906	0.0011765873419022981	0.001036301928060101	0.0009412698735218386	0.0007874084518884612	0.0006742750536286248	0.0006833257254894116	0.0006425977021158705	0.0004932616164128866	0.0004253815774569848	0.0003891788900138371	0.0003710775462922633	0.0002896214995451811	0.0001402854138421971	0.00010860806232944293	0.00011765873419022983	8.598138267747565e-05	5.8829367095114915e-05	4.9778695234328004e-05	4.072802337354109e-05	2.7152015582360733e-05
38897_44700_PO1_NC5_D1_2_val_2	0.007391080291324187	0.00899648341116055	0.018366523226936764	0.035501199738652824	0.06630181471922522	0.11772807975464815	0.20567393044130708	0.3479544495993252	0.55426431534849	0.8493738749948637	1.2205155042806897	1.6571984941763447	2.162927159525128	2.7188591373942237	3.2432122577731306	3.7078274831139164	4.167733229496512	4.619954386984157	5.094486645447477	5.51711235206944	5.727162228964817	5.667971327233453	5.395586448867866	4.97327203924975	4.494804097237799	4.08864600211931	3.7526898284682355	3.4235154824009575	3.0735820732771804	2.722341216737248	2.4151488862415795	2.1550424511277044	1.930721830155999	1.7308424710862895	1.5415116333469177	1.3708096977377247	1.2189679134615674	1.0889080252545476	0.9701837950875909	0.8637958204730612	0.7660218786649664	0.6749096927391842	0.5959959022641254	0.5238150212722584	0.4595188486778149	0.39862915472546184	0.34004750570162695	0.28689131874482915	0.23775531023770463	0.19548562421542037	0.162443670807154	0.1338577116539459	0.10251010336661484	0.06435398489515784	0.03664410445277455	0.024841500906941583	0.016939004109298335	0.011824839046107712	0.008360548103302933	0.006426059579400392	0.005180871564014849	0.004020178449673325	0.003286406940606844	0.0026504716327492277	0.0020634544254960426	0.0016142973199462579	0.0012140583150009045	0.0010406214128579182	0.0008894200109896736	0.0006626179081873069	0.0005292049065388558	0.0004802868059344238	0.00041358030511019826	0.00035132090434092107	0.00031129700384638576	0.00029350860362659234	0.0002134608026375217	0.00013341300164845105	7.115360087917389e-05	4.4471000549483685e-05	4.8918100604432054e-05	4.4471000549483685e-05	4.8918100604432054e-05	4.4471000549483685e-05	4.002390049453531e-05	3.112970038463858e-05	1.7788400219793473e-05	8.894200109896737e-06	8.894200109896737e-06	4.447100054948368e-06	0.0	0.0	4.447100054948368e-06	8.894200109896737e-06	8.894200109896737e-06	8.894200109896737e-06	1.3341300164845106e-05	1.7788400219793473e-05	8.894200109896737e-06	4.447100054948368e-06	8.894200109896737e-06
38897_44700_SO1_NC1_E1_1_val_1	0.0022486471404550893	0.00339591608966687	0.006470596873554442	0.014444116070576316	0.030161700674777706	0.059749766874949525	0.11713615971452276	0.2172239028437585	0.3789085158561747	0.6189630707892476	0.9505582151799286	1.3878283024825064	1.936463786685072	2.5774085305412173	3.199733099351655	3.779666080488718	4.344374802669741	4.927600445691041	5.569463004706556	6.089175838699493	6.25867335325604	6.066551695021037	5.656001501545601	5.16448853832429	4.708391767565147	4.301294853626839	3.9085617469326617	3.528173254132004	3.147245544925217	2.7791098845021405	2.444325332432651	2.151152225151072	1.894588470038842	1.6676586718847517	1.4715100996380137	1.2930179965196449	1.125046349665548	0.9691898629151279	0.8367720807971041	0.7171119293943153	0.6094522112002819	0.5202061596410975	0.4409642933190399	0.3703384168055627	0.3144778916684411	0.26571896132694045	0.21943813191573724	0.18387279449017202	0.15061346765252254	0.1193503887865015	0.09392690887196846	0.07356288502345935	0.056686558780554064	0.045523631904723444	0.03720593202293804	0.02889970483064475	0.0220390365143583	0.01780561409176683	0.014834187513308322	0.012470813477932052	0.010830218880559206	0.009155206214710008	0.008237391055340583	0.007835846923116459	0.007124540174605156	0.006149361567775144	0.005334800613834778	0.004887365723642185	0.004233422422591469	0.0038089329113831106	0.0034303341581432235	0.002971426578458511	0.0028796450625215688	0.002764918167600391	0.002523991688265917	0.0021224475560417933	0.0018471030082309664	0.001812684939754613	0.0017323761133097883	0.001571758460420139	0.001342304670577783	0.0011816870176881338	0.0012046323966723694	0.001216105086164487	0.0009981239858142489	0.0006883613695270682	0.0005736344746058901	0.0005506890956216546	0.0004474348901925943	0.0004933256481610656	0.0004703802691768299	0.0003556533742556519	0.0003327079952714163	0.00041301682171624094	0.0003556533742556519	0.00022945378984235608	0.00018356303187388486	0.00013767227390541366	0.00013767227390541366	0.00011472689492117804	9.178151593694243e-05
